0,0.9565724206349207,0.5797771133460179,0.5216434336023478,0.5491761071060762,0.527241308158922,0.5588824270178194,0.792870148576817,0.6394498061502835,0.5227536446775677,0.6390115608270197,0.517797575979558
0,0.9571056547619048,0.5874028856825749,0.5177304964539007,0.5503704666580008,0.5291032751052724,0.5511520958678363,0.7856202584998037,0.6387551147851296,0.5251456774256428,0.6375556642500685,0.5195069575551529
0,0.9549107142857143,0.5635343618513324,0.4913181707018831,0.5249542722759342,0.5027022742207015,0.5504691059656902,0.7815883646685798,0.6344629755174065,0.5122467007242564,0.6324172122827026,0.5051774753690158
0,0.9339657738095238,0.3977836586172676,0.5881633651259477,0.474592994573261,0.45037497847141256,0.5594438092620705,0.8218077289749832,0.6538207265984397,0.47097451006284513,0.655629381488424,0.4682049072681924
0,0.9492931547619048,0.0,0.0,0.0,nan,nan,0.0,0.5483871216236555,0.6091146225538101,0.5453896472505269,0.602768652618845
0,0.958953373015873,0.6027975719187121,0.5585717779408168,0.5798425996445798,0.5587461237432771,0.5579256078068251,0.7910155118881476,0.6457537395681839,0.5376727312400253,0.6457398276514512,0.5336289723553078
0,0.9459765625,0.4896049896049896,0.34556126192223036,0.40516129032258064,0.3840476734036251,0.5419874283877469,0.5762523264473166,0.6055690473543174,0.4605753344512973,0.5938004511246355,0.44360687536000093
0,0.9606894841269841,0.6183363378830801,0.587185130838836,0.6023582538886101,0.5819104830779499,0.5565010150194409,0.7613591398512752,0.6504257139800549,0.5475728231333126,0.6446896532403554,0.5376456083095249
0,0.9590649801587302,0.6039577836411609,0.5597945707997065,0.5810382028176164,0.5599978478479601,0.5578227805722714,0.8069556074676042,0.645424568671789,0.5364758096992144,0.6460226118319736,0.533258184531924
0,0.9580109126984127,0.5938083800373632,0.5441428222059184,0.5678917815211842,0.546444430189953,0.5641871412116132,0.7908930309530573,0.642479900872593,0.5290333931729131,0.6410092563409258,0.5241078939364983
0,0.9611483134920635,0.6221257026060296,0.5955001222792858,0.6085218043233788,0.5882476894340769,0.5614641309596754,0.8085359330304326,0.6512001188337083,0.5482034626798422,0.6518385760679225,0.5450455337862719
0,0.9584573412698413,0.5978807947019867,0.5519686965028124,0.5740081383519837,0.5526957240387232,0.5547269775692073,0.7800519230467595,0.6435098873546851,0.5308291172351416,0.6408167452061885,0.5243402670627789
